20003:
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37

20008:
16,99,6,37,75,13,24,48,39,22
99,6,16,13,75,37,24,55,39,48
99,13,6,16,75,24,55,37,97,49
13,99,6,16,75,24,55,37,97,49
13,99,6,16,75,24,55,37,97,49
13,99,16,6,75,24,55,97,37,56
13,99,16,75,6,24,55,97,37,56
13,99,16,75,6,24,55,97,37,56
13,99,75,16,6,24,55,97,37,56
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37

20010:
16,99,6,37,75,13,24,48,39,27
99,16,6,13,75,37,24,55,39,48
99,13,6,16,75,24,55,37,97,49
13,99,16,6,75,24,55,37,97,49
13,99,16,6,75,24,55,37,97,49
13,99,16,75,6,24,55,97,37,56
13,99,16,75,6,24,55,97,37,56
13,99,16,75,6,24,55,97,37,56
13,99,75,16,6,24,55,97,37,56
13,99,75,16,6,24,55,97,37,56
13,99,75,16,6,24,55,97,37,56
13,99,75,16,6,24,55,97,37,56
13,99,75,16,6,24,55,97,37,56
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,49
13,99,75,16,6,24,55,97,56,49
13,99,75,16,6,24,55,97,56,49
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,37,56
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,55,24,97,56,37
13,99,75,16,6,55,24,97,56,37
13,99,75,16,6,55,24,97,56,37
13,99,75,16,6,55,24,97,56,49
13,99,75,16,6,55,24,97,56,49
13,99,75,16,6,55,24,97,56,49
13,99,16,75,6,55,24,97,56,49
13,99,16,75,6,55,24,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37

20016:
16,99,6,37,75,13,24,39,48,27
99,6,16,13,75,37,24,55,39,48
99,13,6,16,75,24,55,37,97,49
13,99,6,16,75,24,55,37,97,49
13,99,16,6,75,24,55,37,97,49
13,99,16,6,75,24,55,97,37,56
13,99,16,6,75,24,55,97,37,56
13,99,16,6,75,24,55,97,37,56
13,99,16,75,6,24,55,97,37,56
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,55,24,97,56,37
13,99,16,75,6,55,24,97,56,37
13,99,16,75,6,55,24,97,56,37
13,99,16,75,6,55,24,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37

20017:
16,99,6,37,75,13,24,48,39,27
99,6,16,13,75,37,24,55,39,48
99,13,6,16,75,24,55,37,97,49
13,99,6,16,75,24,55,37,97,49
13,99,16,6,75,24,55,37,97,49
13,99,16,75,6,24,55,97,37,49
13,99,16,75,6,24,55,97,37,56
13,99,75,16,6,24,55,97,37,56
13,99,75,16,6,24,55,97,37,56
13,99,75,16,6,24,55,97,37,56
13,99,75,16,6,24,55,97,37,56
13,99,75,16,6,24,55,97,37,56
13,99,75,16,6,24,55,97,37,56
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37

20018:
16,99,37,6,75,13,24,48,39,40
99,6,16,13,75,37,24,55,39,48
99,13,6,16,75,24,37,55,97,49
13,99,6,16,75,24,55,37,97,49
13,99,6,16,75,24,55,37,97,49
13,99,6,16,75,24,55,37,97,56
13,99,75,16,6,24,55,97,37,56
13,99,75,16,6,24,55,97,37,56
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,6,16,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37

20021:
16,99,6,37,75,13,39,24,48,27
99,6,16,13,75,37,24,55,39,48
99,13,6,16,75,24,55,37,97,49
13,99,6,16,75,24,55,37,97,49
13,99,16,6,75,24,55,37,97,49
13,99,16,75,6,24,55,97,37,49
13,99,16,75,6,24,55,97,37,56
13,99,16,75,6,55,24,97,37,56
13,99,16,75,6,55,24,97,37,56
13,99,16,75,6,55,24,97,37,56
13,99,16,75,6,55,24,97,56,37
13,99,16,75,6,55,24,97,56,37
13,99,16,75,6,55,24,97,56,37
13,99,16,75,6,55,24,97,56,37
13,99,16,75,6,55,24,97,56,37
13,99,16,75,6,55,24,97,56,37
13,99,16,75,6,55,24,97,56,37
13,99,16,75,6,55,24,97,56,37
13,99,16,75,6,55,24,97,56,37
13,99,16,75,6,55,24,97,56,37
13,99,16,75,6,55,24,97,56,37
13,99,16,75,6,55,24,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,55,24,97,56,37
13,99,16,75,6,55,24,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,55,24,97,56,37
13,99,16,75,6,55,24,97,56,37
13,99,16,75,6,55,24,97,56,37
13,99,16,75,6,55,24,97,56,37
13,99,16,75,6,55,24,97,56,37
13,99,16,75,6,55,24,97,56,37
13,99,16,75,6,55,24,97,56,37
13,99,75,16,6,55,24,97,56,37
13,99,75,16,6,55,24,97,56,37
13,99,16,75,6,55,24,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,55,24,97,56,37
13,99,16,75,6,55,24,97,56,37
13,99,16,75,6,55,24,97,56,37
13,99,16,75,6,55,24,97,56,37
13,99,16,75,6,55,24,97,56,37

20023:
16,99,6,37,75,13,24,39,48,27
99,6,16,13,75,37,24,55,39,48
99,13,6,16,75,24,55,37,97,49
13,99,6,16,75,24,55,37,97,49
13,99,16,6,75,24,55,37,97,49
13,99,16,6,75,24,55,97,37,56
13,99,16,75,6,24,55,97,37,56
13,99,16,75,6,24,55,97,37,56
13,99,16,75,6,24,55,97,37,56
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37

20026:
16,99,6,37,75,13,24,48,39,31
99,16,6,13,75,37,24,55,39,48
13,99,16,6,75,24,55,37,97,49
13,99,16,6,75,24,55,37,97,49
13,99,16,6,75,24,55,37,97,49
13,99,16,75,6,24,55,97,37,49
13,99,16,75,6,24,55,97,37,56
13,99,16,75,6,24,55,97,37,56
13,99,16,75,6,24,55,97,37,56
13,99,16,75,6,24,55,97,37,56
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,16,75,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37

20027:
16,99,6,37,75,13,24,39,48,27
99,6,16,13,75,37,24,55,39,48
99,13,6,16,75,24,55,37,97,49
13,99,6,16,75,24,55,37,97,49
13,99,16,6,75,24,55,37,97,49
13,99,16,75,6,24,55,97,37,56
13,99,16,75,6,24,55,97,37,56
13,99,75,16,6,24,55,97,37,56
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37

20048:
16,99,6,37,75,13,24,39,48,27
99,6,16,13,75,37,24,55,39,48
99,13,6,16,75,24,55,37,97,49
13,99,6,16,75,24,55,37,97,49
13,99,16,6,75,24,55,37,97,49
13,99,16,75,6,24,55,97,37,56
13,99,16,75,6,24,55,97,37,56
13,99,75,16,6,24,55,97,37,56
13,99,75,16,6,24,55,97,37,56
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37

20049:
16,99,6,37,75,13,24,39,48,27
99,6,16,13,75,37,24,55,39,48
99,13,6,16,75,24,55,37,97,49
13,99,6,16,75,24,55,37,97,49
13,99,6,16,75,24,55,37,97,49
13,99,75,16,6,24,55,97,37,56
13,99,75,16,6,24,55,97,37,56
13,99,75,16,6,24,55,97,37,56
13,99,75,6,16,24,55,97,37,56
13,99,75,6,16,24,55,97,56,37
13,99,75,6,16,24,55,97,56,37
13,99,75,6,16,24,55,97,56,37
13,99,75,6,16,24,55,97,56,37
13,99,75,6,16,24,55,97,56,37
13,99,75,6,16,24,55,97,56,37
13,99,75,6,16,24,55,97,56,37
13,99,75,6,16,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,6,16,24,55,97,56,37
13,99,75,6,16,24,55,97,56,37
13,99,75,6,16,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37

20055:
16,99,6,37,75,13,24,48,39,27
99,6,16,13,75,37,24,55,39,48
99,13,6,16,75,24,55,37,97,49
13,99,6,16,75,24,55,37,97,49
13,99,6,16,75,24,55,37,97,49
13,99,16,6,75,24,55,97,37,56
13,99,16,6,75,24,55,97,37,56
13,99,75,16,6,24,55,97,37,56
13,99,75,16,6,24,55,97,37,56
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
13,99,75,16,6,24,55,97,56,37
